genome_id	genome_name	taxon_id
287.844	Pseudomonas aeruginosa PS3	287
287.838	Pseudomonas aeruginosa Pae221_ST274	287
287.1304	Pseudomonas aeruginosa ST260	287
287.842	Pseudomonas aeruginosa ST277	287
653930.3	Pseudomonas bauzanensis	653930
294.80	Pseudomonas fluorescens AU10973	294
294.81	Pseudomonas fluorescens AU11518	294
294.86	Pseudomonas fluorescens AU12271	294
294.82	Pseudomonas fluorescens AU14440	294
294.85	Pseudomonas fluorescens AU14705	294
294.83	Pseudomonas fluorescens AU14917	294
294.78	Pseudomonas fluorescens AU2989	294
294.79	Pseudomonas fluorescens AU6026	294
294.84	Pseudomonas fluorescens AU6308	294
294.87	Pseudomonas fluorescens C2	294
294.88	Pseudomonas fluorescens H16	294
294.93	Pseudomonas fluorescens MEP34	294
294.77	Pseudomonas fluorescens PA3G8	294
294.89	Pseudomonas fluorescens SF39a	294
294.90	Pseudomonas fluorescens SF4c	294
294.76	Pseudomonas fluorescens SRM1	294
1367450.3	Pseudomonas fuscovaginae DAR 77800	1367450
1215115.3	Pseudomonas plecoglossicida NBRC 103162 = DSM 15088	1215115
1215115.4	Pseudomonas plecoglossicida NBRC 103162 = DSM 15088	1215115
160488.4	Pseudomonas putida KT2440	160488
1144324.3	Pseudomonas sp. GM18	1144324
1357292.3	Pseudomonas syringae pv. pisi str. PP1	1357292
1357293.3	Pseudomonas syringae pv. syringae 1212	1357293
1292031.3	Pseudomonas vranovensis DSM 16006	1292031
911045.3	Pseudovibrio sp. FO-BEG1	911045
1123032.3	Psychrilyobacter atlanticus DSM 19335	1123032
1278312.3	Psychromonas aquimarina ATCC BAA-1526	1278312
1278307.3	Psychromonas ossibalaenae ATCC BAA-1528	1278307
1123037.4	Psychroserpens burtonensis DSM 12212	1123037
1250004.4	Psychroserpens sp. Hel_I_66	1250004
1484460.3	Psychroserpens sp. PAMC 27130	1484460
754521.3	Rhizobium leguminosarum bv. trifolii TA1	754521
398.5	Rhizobium tropici CF286	398
398.4	Rhizobium tropici PTD1	398
398.6	Rhizobium tropici YR530	398
398.7	Rhizobium tropici YR635	398
543736.3	Rhodococcus opacus PD630	543736
880526.4	Rikenella microfusus DSM 15922	880526
373994.3	Rivularia sp. PCC 7116	373994
180332.3	Robinsoniella peoriensis WT	180332
1469950.3	Robinsoniella sp. KNHs210	1469950
585394.18	Roseburia hominis A2-183	585394
536231.5	Roseburia intestinalis L1-82	536231
657315.3	Roseburia intestinalis M50/1	657315
718255.3	Roseburia intestinalis XB6B4	718255
622312.4	Roseburia inulinivorans DSM 16841	622312
292414.10	Ruegeria sp. TM1040	292414
552398.3	Ruminococcaceae bacterium D16	552398
697329.10	Ruminococcus albus 7	697329
697329.24	Ruminococcus albus 7 = DSM 20455	697329
246199.4	Ruminococcus albus 8	246199
1384065.3	Ruminococcus albus AD2013	1384065
1160721.7	Ruminococcus bicirculans	1160721
657321.5	Ruminococcus bromii L2-63	657321
411473.3	Ruminococcus callidus ATCC 27760	411473
213810.4	Ruminococcus champanellensis 18P13	213810
1030842.4	Ruminococcus flavefaciens 17	1030842
1384066.3	Ruminococcus flavefaciens AE3010	1384066
1336236.3	Ruminococcus flavefaciens ATCC 19208	1336236
641112.4	Ruminococcus flavefaciens FD-1	641112
1410671.3	Ruminococcus flavefaciens MC2020	1410671
1410672.3	Ruminococcus flavefaciens ND2009	1410672
1123075.3	Ruminococcus gauvreauii DSM 19829	1123075
1384063.4	Ruminococcus gnavus AGR2154	1384063
411470.6	Ruminococcus gnavus ATCC 29149	411470
1073375.3	Ruminococcus gnavus CC55_001C	1073375
471875.6	Ruminococcus lactaris ATCC 29176	471875
1073376.3	Ruminococcus lactaris CC59_002D	1073376
657314.3	Ruminococcus obeum A2-162	657314
411459.7	Ruminococcus obeum ATCC 29174	411459
457412.4	Ruminococcus sp. 5_1_39BFAA	457412
1514668.3	Ruminococcus sp. HUN007	1514668
1095771.3	Ruminococcus sp. JC304	1095771
657323.3	Ruminococcus sp. SR1/5	657323
411460.6	Ruminococcus torques ATCC 27756	411460
657313.3	Ruminococcus torques L2-14	657313
1123078.3	Runella zeae DSM 19591	1123078
939844.3	SAR406 cluster bacterium SCGC AAA003-L08	939844
1123226.3	Saccharibacillus kuerlensis DSM 22868	1123226
1292032.3	Salinibacillus aidingensis MSP4	1292032
1235755.3	Salinicoccus carnicancri Crm	1235755
1123236.3	Salinimonas chungwhensis DSM 16280	1123236
1176488.3	Salmonella enterica subsp. enterica serovar Typhi str. CR0044	1176488
128403.3	Scytonema hofmanni PCC 7110	128403
1233231.3	Scytonema tolypothrichoides VB-61278	1233231
526218.6	Sebaldella termitidis ATCC 33386	526218
1392490.5	Sediminibacter sp. Hel_I_10	1392490
1123250.4	Selenomonas bovis DSM 23594	1123250
936381.3	Selenomonas sp. CM52	936381
1408313.3	Selenomonas sp. FC4001	1408313
1410674.3	Sharpea azabuensis DSM 18934	1410674
398579.7	Shewanella pealeana ATCC 700345	398579
1565129.3	Shewanella sp. ECSMB14101	1565129
1385367.3	Snodgrassella alvi SCGC AB-598-J21	1385367
929556.3	Solitalea canadensis DSM 3403	929556
158190.3	Sphaerochaeta pleomorpha str. Grapes	158190
1358423.3	Sphingobacterium antarcticus 4BY	1358423
1346330.5	Sphingobacterium paucimobilis HER1398	1346330
743722.3	Sphingobacterium sp. 21	743722
1408813.3	Sphingobacterium sp. H1ai	1408813
1338009.3	Sphingobacterium sp. IITKGP-BTPF85	1338009
1538644.4	Sphingobacterium sp. ML3W	1538644
525373.3	Sphingobacterium spiritivorum ATCC 33861	525373
1303256.4	Sphingobium sp. DC-2	1303256
194867.4	Sphingomonas sp. ATCC 31555	194867
1123275.4	Spirochaeta cellobiosiphila DSM 17781	1123275
573413.5	Spirochaeta smaragdinae DSM 11293	573413
838561.4	Spiroplasma mirum ATCC 29335	838561
838561.3	Spiroplasma mirum ATCC 29335 [PRJNA217816]	838561
1276257.3	Spiroplasma sabaudiense Ar-1343	1276257
1276220.3	Spiroplasma taiwanense CT-1	1276220
1123276.3	Spirosoma luteum DSM 19990	1123276
1123277.3	Spirosoma panaciterrae DSM 21099	1123277
926565.3	Sporocytophaga myxococcoides DSM 11118	926565
153721.3	Sporocytophaga myxococcoides PG-01	153721
1123288.3	Sporomusa ovata DSM 2662	1123288
1123288.4	Sporomusa ovata DSM 2662	1123288
111780.3	Stanieria cyanosphaera PCC 7437	111780
1413510.3	Staphylococcus aureus C0673	1413510
1231383.3	Staphylococcus aureus KT/314250	1231383
525378.3	Staphylococcus epidermidis M23864:W1	525378
1189613.3	Staphylococcus massiliensis CCUG 55927	1189613
904314.5	Staphylococcus pettenkoferi VCU012	904314
861530.3	Staphylococcus sp. AL1	861530
796942.3	Stomatobaculum longum	796942
1154950.3	Streptococcus agalactiae GB00922	1154950
857119.3	Streptococcus mutans SM6	857119
1123311.3	Streptococcus orisratti DSM 15617	1123311
1313.5262	Streptococcus pneumoniae ECC_0072	1313
1313.5263	Streptococcus pneumoniae ECC_0083	1313
1313.5264	Streptococcus pneumoniae ECC_1854	1313
1313.5265	Streptococcus pneumoniae ECC_1910	1313
1313.5266	Streptococcus pneumoniae ECC_2439	1313
1313.5267	Streptococcus pneumoniae ECC_2440	1313
1313.5268	Streptococcus pneumoniae ECC_3431	1313
1313.5269	Streptococcus pneumoniae ECC_3435	1313
1313.5270	Streptococcus pneumoniae ECC_3452	1313
1313.5271	Streptococcus pneumoniae ECC_3502	1313
1313.5272	Streptococcus pneumoniae ECC_3504	1313
1313.5273	Streptococcus pneumoniae ECC_3507	1313
1313.5274	Streptococcus pneumoniae ECC_3508	1313
1313.5275	Streptococcus pneumoniae ECC_3517	1313
1313.5276	Streptococcus pneumoniae ECC_3540	1313
1313.5282	Streptococcus pneumoniae NT_110_58	1313
1313.5277	Streptococcus pneumoniae SC_0381	1313
1313.5278	Streptococcus pneumoniae SC_0391	1313
1313.5279	Streptococcus pneumoniae SC_2441	1313
1313.5280	Streptococcus pneumoniae SC_3511	1313
1313.5281	Streptococcus pneumoniae SC_3526	1313
1313.3933	Streptococcus pneumoniae SMRU1	1313
1313.3546	Streptococcus pneumoniae SMRU10	1313
1313.4813	Streptococcus pneumoniae SMRU100	1313
1313.3113	Streptococcus pneumoniae SMRU1001	1313
1313.3686	Streptococcus pneumoniae SMRU1002	1313
1313.3687	Streptococcus pneumoniae SMRU1003	1313
1313.4379	Streptococcus pneumoniae SMRU1004	1313
1313.5195	Streptococcus pneumoniae SMRU1006	1313
1313.2178	Streptococcus pneumoniae SMRU1007	1313
1313.3564	Streptococcus pneumoniae SMRU1008	1313
1313.3565	Streptococcus pneumoniae SMRU1009	1313
1313.3403	Streptococcus pneumoniae SMRU101	1313
1313.2564	Streptococcus pneumoniae SMRU1010	1313
1313.4572	Streptococcus pneumoniae SMRU1011	1313
1313.4809	Streptococcus pneumoniae SMRU1012	1313
1313.4621	Streptococcus pneumoniae SMRU1013	1313
1313.4136	Streptococcus pneumoniae SMRU1014	1313
1313.2308	Streptococcus pneumoniae SMRU1015	1313
1313.4114	Streptococcus pneumoniae SMRU1016	1313
1313.4810	Streptococcus pneumoniae SMRU1017	1313
1313.2309	Streptococcus pneumoniae SMRU1018	1313
1313.3976	Streptococcus pneumoniae SMRU102	1313
1313.4761	Streptococcus pneumoniae SMRU1020	1313
1313.2565	Streptococcus pneumoniae SMRU1021	1313
1313.2310	Streptococcus pneumoniae SMRU1022	1313
1313.4445	Streptococcus pneumoniae SMRU1023	1313
1313.3126	Streptococcus pneumoniae SMRU1024	1313
1313.3720	Streptococcus pneumoniae SMRU1025	1313
1313.3172	Streptococcus pneumoniae SMRU1026	1313
1313.4743	Streptococcus pneumoniae SMRU1027	1313
1313.4210	Streptococcus pneumoniae SMRU1028	1313
1313.2682	Streptococcus pneumoniae SMRU1029	1313
1313.2232	Streptococcus pneumoniae SMRU103	1313
1313.4634	Streptococcus pneumoniae SMRU1030	1313
1313.3605	Streptococcus pneumoniae SMRU1031	1313
1313.4488	Streptococcus pneumoniae SMRU1032	1313
1313.4329	Streptococcus pneumoniae SMRU1033	1313
1313.4691	Streptococcus pneumoniae SMRU1034	1313
1313.2311	Streptococcus pneumoniae SMRU1035	1313
1313.3888	Streptococcus pneumoniae SMRU1036	1313
1313.2683	Streptococcus pneumoniae SMRU1037	1313
1313.2312	Streptococcus pneumoniae SMRU1038	1313
1313.2313	Streptococcus pneumoniae SMRU1039	1313
1313.4814	Streptococcus pneumoniae SMRU104	1313
1313.4714	Streptococcus pneumoniae SMRU1040	1313
1313.3480	Streptococcus pneumoniae SMRU1041	1313
1313.4552	Streptococcus pneumoniae SMRU1042	1313
1313.2684	Streptococcus pneumoniae SMRU1043	1313
1313.2685	Streptococcus pneumoniae SMRU1044	1313
1313.3704	Streptococcus pneumoniae SMRU1045	1313
1313.2314	Streptococcus pneumoniae SMRU1046	1313
1313.3474	Streptococcus pneumoniae SMRU1047	1313
1313.4211	Streptococcus pneumoniae SMRU1048	1313
1313.4715	Streptococcus pneumoniae SMRU1049	1313
1313.3775	Streptococcus pneumoniae SMRU105	1313
1313.3889	Streptococcus pneumoniae SMRU1050	1313
1313.2315	Streptococcus pneumoniae SMRU1051	1313
1313.4716	Streptococcus pneumoniae SMRU1052	1313
1313.5054	Streptococcus pneumoniae SMRU1053	1313
1313.3048	Streptococcus pneumoniae SMRU1054	1313
1313.3640	Streptococcus pneumoniae SMRU1055	1313
1313.2316	Streptococcus pneumoniae SMRU1056	1313
1313.3688	Streptococcus pneumoniae SMRU1057	1313
1313.3073	Streptococcus pneumoniae SMRU1058	1313
1313.4359	Streptococcus pneumoniae SMRU1059	1313
1313.4565	Streptococcus pneumoniae SMRU106	1313
1313.2179	Streptococcus pneumoniae SMRU1060	1313
1313.2317	Streptococcus pneumoniae SMRU1061	1313
1313.3890	Streptococcus pneumoniae SMRU1062	1313
1313.4976	Streptococcus pneumoniae SMRU1063	1313
1313.2180	Streptococcus pneumoniae SMRU1064	1313
1313.5006	Streptococcus pneumoniae SMRU1065	1313
1313.3553	Streptococcus pneumoniae SMRU1066	1313
1313.2686	Streptococcus pneumoniae SMRU1067	1313
1313.4015	Streptococcus pneumoniae SMRU1068	1313
1313.4421	Streptococcus pneumoniae SMRU1069	1313
1313.4566	Streptococcus pneumoniae SMRU107	1313
1313.4046	Streptococcus pneumoniae SMRU1070	1313
1313.4282	Streptococcus pneumoniae SMRU1071	1313
1313.2687	Streptococcus pneumoniae SMRU1072	1313
1313.4531	Streptococcus pneumoniae SMRU1073	1313
1313.2318	Streptococcus pneumoniae SMRU1074	1313
1313.2688	Streptococcus pneumoniae SMRU1075	1313
1313.2566	Streptococcus pneumoniae SMRU1076	1313
1313.3916	Streptococcus pneumoniae SMRU1077	1313
1313.5007	Streptococcus pneumoniae SMRU1078	1313
1313.4293	Streptococcus pneumoniae SMRU1079	1313
1313.3638	Streptococcus pneumoniae SMRU108	1313
1313.2319	Streptococcus pneumoniae SMRU1080	1313
1313.5196	Streptococcus pneumoniae SMRU1081	1313
1313.4510	Streptococcus pneumoniae SMRU1082	1313
1313.2320	Streptococcus pneumoniae SMRU1083	1313
1313.3962	Streptococcus pneumoniae SMRU1084	1313
1313.3246	Streptococcus pneumoniae SMRU1085	1313
1313.3891	Streptococcus pneumoniae SMRU1086	1313
1313.2567	Streptococcus pneumoniae SMRU1087	1313
1313.3487	Streptococcus pneumoniae SMRU1088	1313
1313.2321	Streptococcus pneumoniae SMRU1089	1313
1313.3573	Streptococcus pneumoniae SMRU109	1313
1313.4344	Streptococcus pneumoniae SMRU1090	1313
1313.4511	Streptococcus pneumoniae SMRU1091	1313
1313.3425	Streptococcus pneumoniae SMRU1092	1313
1313.3443	Streptococcus pneumoniae SMRU1093	1313
1313.3448	Streptococcus pneumoniae SMRU1094	1313
1313.2322	Streptococcus pneumoniae SMRU1095	1313
1313.3395	Streptococcus pneumoniae SMRU1096	1313
1313.3792	Streptococcus pneumoniae SMRU1097	1313
1313.2568	Streptococcus pneumoniae SMRU1098	1313
1313.3689	Streptococcus pneumoniae SMRU1099	1313
1313.3460	Streptococcus pneumoniae SMRU110	1313
1313.3652	Streptococcus pneumoniae SMRU1100	1313
1313.2323	Streptococcus pneumoniae SMRU1101	1313
1313.4078	Streptococcus pneumoniae SMRU1102	1313
1313.5242	Streptococcus pneumoniae SMRU1103	1313
1313.2842	Streptococcus pneumoniae SMRU1104	1313
1313.5197	Streptococcus pneumoniae SMRU1105	1313
1313.3389	Streptococcus pneumoniae SMRU1106	1313
1313.2569	Streptococcus pneumoniae SMRU1107	1313
1313.3641	Streptococcus pneumoniae SMRU1108	1313
1313.3265	Streptococcus pneumoniae SMRU1109	1313
1313.3574	Streptococcus pneumoniae SMRU111	1313
1313.3659	Streptococcus pneumoniae SMRU1110	1313
1313.4246	Streptococcus pneumoniae SMRU1111	1313
1313.3247	Streptococcus pneumoniae SMRU1112	1313
1313.4635	Streptococcus pneumoniae SMRU1113	1313
1313.4247	Streptococcus pneumoniae SMRU1114	1313
1313.4137	Streptococcus pneumoniae SMRU1115	1313
1313.3721	Streptococcus pneumoniae SMRU1116	1313
1313.2570	Streptococcus pneumoniae SMRU1117	1313
1313.4016	Streptococcus pneumoniae SMRU1118	1313
1313.4857	Streptococcus pneumoniae SMRU1119	1313
1313.4059	Streptococcus pneumoniae SMRU112	1313
1313.3049	Streptococcus pneumoniae SMRU1120	1313
1313.4052	Streptococcus pneumoniae SMRU1121	1313
1313.4053	Streptococcus pneumoniae SMRU1122	1313
1313.2181	Streptococcus pneumoniae SMRU1123	1313
1313.4047	Streptococcus pneumoniae SMRU1124	1313
1313.2571	Streptococcus pneumoniae SMRU1125	1313
1313.4537	Streptococcus pneumoniae SMRU1126	1313
1313.3319	Streptococcus pneumoniae SMRU1127	1313
1313.4503	Streptococcus pneumoniae SMRU1128	1313
1313.3173	Streptococcus pneumoniae SMRU1129	1313
1313.3110	Streptococcus pneumoniae SMRU113	1313
1313.3963	Streptococcus pneumoniae SMRU1130	1313
1313.4115	Streptococcus pneumoniae SMRU1131	1313
1313.2324	Streptococcus pneumoniae SMRU1132	1313
1313.3087	Streptococcus pneumoniae SMRU1133	1313
1313.5198	Streptococcus pneumoniae SMRU1134	1313
1313.3917	Streptococcus pneumoniae SMRU1135	1313
1313.2325	Streptococcus pneumoniae SMRU1136	1313
1313.3248	Streptococcus pneumoniae SMRU1137	1313
1313.3050	Streptococcus pneumoniae SMRU1138	1313
1313.2689	Streptococcus pneumoniae SMRU1139	1313
1313.3776	Streptococcus pneumoniae SMRU114	1313
1313.3554	Streptococcus pneumoniae SMRU1140	1313
1313.3642	Streptococcus pneumoniae SMRU1141	1313
1313.3249	Streptococcus pneumoniae SMRU1143	1313
1313.2690	Streptococcus pneumoniae SMRU1144	1313
1313.5199	Streptococcus pneumoniae SMRU1145	1313
1313.2756	Streptococcus pneumoniae SMRU1146	1313
1313.2691	Streptococcus pneumoniae SMRU1147	1313
1313.2692	Streptococcus pneumoniae SMRU1149	1313
1313.4311	Streptococcus pneumoniae SMRU115	1313
1313.2326	Streptococcus pneumoniae SMRU1150	1313
1313.2327	Streptococcus pneumoniae SMRU1151	1313
1313.4079	Streptococcus pneumoniae SMRU1152	1313
1313.5008	Streptococcus pneumoniae SMRU1153	1313
1313.3924	Streptococcus pneumoniae SMRU1154	1313
1313.4924	Streptococcus pneumoniae SMRU1155	1313
1313.5200	Streptococcus pneumoniae SMRU1156	1313
1313.4371	Streptococcus pneumoniae SMRU1157	1313
1313.4573	Streptococcus pneumoniae SMRU1158	1313
1313.3892	Streptococcus pneumoniae SMRU1159	1313
1313.4815	Streptococcus pneumoniae SMRU116	1313
1313.4323	Streptococcus pneumoniae SMRU1160	1313
1313.3074	Streptococcus pneumoniae SMRU1161	1313
1313.3793	Streptococcus pneumoniae SMRU1162	1313
1313.3134	Streptococcus pneumoniae SMRU1163	1313
1313.5055	Streptococcus pneumoniae SMRU1164	1313
1313.4138	Streptococcus pneumoniae SMRU1165	1313
1313.2843	Streptococcus pneumoniae SMRU1166	1313
1313.5037	Streptococcus pneumoniae SMRU1167	1313
1313.4771	Streptococcus pneumoniae SMRU1168	1313
1313.3051	Streptococcus pneumoniae SMRU1169	1313
1313.3711	Streptococcus pneumoniae SMRU117	1313
1313.4672	Streptococcus pneumoniae SMRU1170	1313
1313.5237	Streptococcus pneumoniae SMRU1171	1313
1313.5113	Streptococcus pneumoniae SMRU1172	1313
1313.4080	Streptococcus pneumoniae SMRU1173	1313
1313.3619	Streptococcus pneumoniae SMRU1174	1313
1313.5090	Streptococcus pneumoniae SMRU1175	1313
1313.4081	Streptococcus pneumoniae SMRU1176	1313
1313.2864	Streptococcus pneumoniae SMRU1177	1313
1313.2572	Streptococcus pneumoniae SMRU1178	1313
1313.2901	Streptococcus pneumoniae SMRU1179	1313
1313.4086	Streptococcus pneumoniae SMRU118	1313
1313.5038	Streptococcus pneumoniae SMRU1180	1313
1313.2573	Streptococcus pneumoniae SMRU1181	1313
1313.4681	Streptococcus pneumoniae SMRU1183	1313
1313.4283	Streptococcus pneumoniae SMRU1184	1313
1313.3782	Streptococcus pneumoniae SMRU1186	1313
1313.3135	Streptococcus pneumoniae SMRU1187	1313
1313.3407	Streptococcus pneumoniae SMRU1188	1313
1313.3639	Streptococcus pneumoniae SMRU119	1313
1313.5009	Streptococcus pneumoniae SMRU1190	1313
1313.4082	Streptococcus pneumoniae SMRU1191	1313
1313.2693	Streptococcus pneumoniae SMRU1192	1313
1313.4717	Streptococcus pneumoniae SMRU1193	1313
1313.4345	Streptococcus pneumoniae SMRU1194	1313
1313.2328	Streptococcus pneumoniae SMRU1196	1313
1313.3821	Streptococcus pneumoniae SMRU1197	1313
1313.2329	Streptococcus pneumoniae SMRU1198	1313
1313.3426	Streptococcus pneumoniae SMRU1199	1313
1313.3919	Streptococcus pneumoniae SMRU12	1313
1313.3234	Streptococcus pneumoniae SMRU120	1313
1313.4574	Streptococcus pneumoniae SMRU1200	1313
1313.2902	Streptococcus pneumoniae SMRU1201	1313
1313.4116	Streptococcus pneumoniae SMRU1202	1313
1313.4054	Streptococcus pneumoniae SMRU1203	1313
1313.4117	Streptococcus pneumoniae SMRU1204	1313
1313.4387	Streptococcus pneumoniae SMRU1205	1313
1313.4405	Streptococcus pneumoniae SMRU1206	1313
1313.3266	Streptococcus pneumoniae SMRU1207	1313
1313.3174	Streptococcus pneumoniae SMRU1208	1313
1313.4575	Streptococcus pneumoniae SMRU1209	1313
1313.4816	Streptococcus pneumoniae SMRU121	1313
1313.4538	Streptococcus pneumoniae SMRU1210	1313
1313.3643	Streptococcus pneumoniae SMRU1211	1313
1313.3250	Streptococcus pneumoniae SMRU1212	1313
1313.4017	Streptococcus pneumoniae SMRU1213	1313
1313.4489	Streptococcus pneumoniae SMRU1214	1313
1313.3140	Streptococcus pneumoniae SMRU1215	1313
1313.3929	Streptococcus pneumoniae SMRU1216	1313
1313.3408	Streptococcus pneumoniae SMRU1217	1313
1313.3052	Streptococcus pneumoniae SMRU1218	1313
1313.2574	Streptococcus pneumoniae SMRU1219	1313
1313.4998	Streptococcus pneumoniae SMRU122	1313
1313.5201	Streptococcus pneumoniae SMRU1220	1313
1313.3274	Streptococcus pneumoniae SMRU1221	1313
1313.4346	Streptococcus pneumoniae SMRU1222	1313
1313.4692	Streptococcus pneumoniae SMRU1223	1313
1313.5243	Streptococcus pneumoniae SMRU1224	1313
1313.2330	Streptococcus pneumoniae SMRU1225	1313
1313.2694	Streptococcus pneumoniae SMRU1226	1313
1313.3893	Streptococcus pneumoniae SMRU1227	1313
1313.4248	Streptococcus pneumoniae SMRU1228	1313
1313.4139	Streptococcus pneumoniae SMRU1229	1313
1313.3692	Streptococcus pneumoniae SMRU123	1313
1313.2331	Streptococcus pneumoniae SMRU1230	1313
1313.4970	Streptococcus pneumoniae SMRU1231	1313
1313.5107	Streptococcus pneumoniae SMRU1232	1313
1313.5114	Streptococcus pneumoniae SMRU1233	1313
1313.3372	Streptococcus pneumoniae SMRU1234	1313
1313.3981	Streptococcus pneumoniae SMRU1235	1313
1313.4718	Streptococcus pneumoniae SMRU1236	1313
1313.5202	Streptococcus pneumoniae SMRU1237	1313
1313.4719	Streptococcus pneumoniae SMRU1239	1313
1313.4268	Streptococcus pneumoniae SMRU124	1313
1313.3520	Streptococcus pneumoniae SMRU1240	1313
1313.4636	Streptococcus pneumoniae SMRU1241	1313
1313.2575	Streptococcus pneumoniae SMRU1243	1313
1313.4977	Streptococcus pneumoniae SMRU1244	1313
1313.5203	Streptococcus pneumoniae SMRU1245	1313
1313.5039	Streptococcus pneumoniae SMRU1246	1313
1313.5204	Streptococcus pneumoniae SMRU1247	1313
1313.3697	Streptococcus pneumoniae SMRU1248	1313
1313.2576	Streptococcus pneumoniae SMRU1249	1313
1313.3922	Streptococcus pneumoniae SMRU125	1313
1313.2695	Streptococcus pneumoniae SMRU1250	1313
1313.5205	Streptococcus pneumoniae SMRU1251	1313
1313.2865	Streptococcus pneumoniae SMRU1252	1313
1313.5063	Streptococcus pneumoniae SMRU1253	1313
1313.3521	Streptococcus pneumoniae SMRU1254	1313
1313.4512	Streptococcus pneumoniae SMRU1255	1313
1313.2577	Streptococcus pneumoniae SMRU1256	1313
1313.4925	Streptococcus pneumoniae SMRU1257	1313
1313.2332	Streptococcus pneumoniae SMRU1258	1313
1313.3053	Streptococcus pneumoniae SMRU1259	1313
1313.2855	Streptococcus pneumoniae SMRU126	1313
1313.5238	Streptococcus pneumoniae SMRU1260	1313
1313.4068	Streptococcus pneumoniae SMRU1261	1313
1313.2333	Streptococcus pneumoniae SMRU1262	1313
1313.4092	Streptococcus pneumoniae SMRU1263	1313
1313.2334	Streptococcus pneumoniae SMRU1264	1313
1313.3586	Streptococcus pneumoniae SMRU1265	1313
1313.3449	Streptococcus pneumoniae SMRU1266	1313
1313.3141	Streptococcus pneumoniae SMRU1267	1313
1313.4553	Streptococcus pneumoniae SMRU1268	1313
1313.3925	Streptococcus pneumoniae SMRU1269	1313
1313.3235	Streptococcus pneumoniae SMRU127	1313
1313.4249	Streptococcus pneumoniae SMRU1270	1313
1313.4093	Streptococcus pneumoniae SMRU1271	1313
1313.2335	Streptococcus pneumoniae SMRU1272	1313
1313.5013	Streptococcus pneumoniae SMRU1273	1313
1313.2903	Streptococcus pneumoniae SMRU1274	1313
1313.5144	Streptococcus pneumoniae SMRU1275	1313
1313.3450	Streptococcus pneumoniae SMRU1276	1313
1313.3783	Streptococcus pneumoniae SMRU1277	1313
1313.2230	Streptococcus pneumoniae SMRU1278	1313
1313.4894	Streptococcus pneumoniae SMRU1279	1313
1313.4333	Streptococcus pneumoniae SMRU128	1313
1313.3320	Streptococcus pneumoniae SMRU1280	1313
1313.2336	Streptococcus pneumoniae SMRU1281	1313
1313.2337	Streptococcus pneumoniae SMRU1282	1313
1313.3127	Streptococcus pneumoniae SMRU1283	1313
1313.2338	Streptococcus pneumoniae SMRU1284	1313
1313.2339	Streptococcus pneumoniae SMRU1285	1313
1313.2578	Streptococcus pneumoniae SMRU1286	1313
1313.4908	Streptococcus pneumoniae SMRU1287	1313
1313.2696	Streptococcus pneumoniae SMRU1288	1313
1313.4554	Streptococcus pneumoniae SMRU1289	1313
1313.3558	Streptococcus pneumoniae SMRU129	1313
1313.4446	Streptococcus pneumoniae SMRU1291	1313
1313.3660	Streptococcus pneumoniae SMRU1292	1313
1313.4978	Streptococcus pneumoniae SMRU1293	1313
1313.2340	Streptococcus pneumoniae SMRU1294	1313
1313.5071	Streptococcus pneumoniae SMRU1295	1313
1313.2341	Streptococcus pneumoniae SMRU1296	1313
1313.3316	Streptococcus pneumoniae SMRU1297	1313
1313.2904	Streptococcus pneumoniae SMRU1298	1313
1313.4693	Streptococcus pneumoniae SMRU1299	1313
1313.3062	Streptococcus pneumoniae SMRU13	1313
1313.4901	Streptococcus pneumoniae SMRU130	1313
1313.4720	Streptococcus pneumoniae SMRU1300	1313
1313.3444	Streptococcus pneumoniae SMRU1301	1313
1313.4513	Streptococcus pneumoniae SMRU1302	1313
1313.4223	Streptococcus pneumoniae SMRU1303	1313
1313.2342	Streptococcus pneumoniae SMRU1304	1313
1313.2343	Streptococcus pneumoniae SMRU1305	1313
1313.3034	Streptococcus pneumoniae SMRU1306	1313
1313.3653	Streptococcus pneumoniae SMRU1307	1313
1313.4140	Streptococcus pneumoniae SMRU1308	1313
1313.3251	Streptococcus pneumoniae SMRU1309	1313
1313.2173	Streptococcus pneumoniae SMRU131	1313
1313.2344	Streptococcus pneumoniae SMRU1310	1313
1313.3807	Streptococcus pneumoniae SMRU1311	1313
1313.2579	Streptococcus pneumoniae SMRU1312	1313
1313.3181	Streptococcus pneumoniae SMRU1313	1313
1313.4141	Streptococcus pneumoniae SMRU1314	1313
1313.2580	Streptococcus pneumoniae SMRU1315	1313
1313.4555	Streptococcus pneumoniae SMRU1316	1313
1313.3373	Streptococcus pneumoniae SMRU1317	1313
1313.2345	Streptococcus pneumoniae SMRU1318	1313
1313.5244	Streptococcus pneumoniae SMRU1319	1313
1313.2856	Streptococcus pneumoniae SMRU132	1313
1313.3346	Streptococcus pneumoniae SMRU1320	1313
1313.4471	Streptococcus pneumoniae SMRU1321	1313
1313.3982	Streptococcus pneumoniae SMRU1322	1313
1313.3184	Streptococcus pneumoniae SMRU1323	1313
1313.4094	Streptococcus pneumoniae SMRU1324	1313
1313.4265	Streptococcus pneumoniae SMRU1325	1313
1313.2711	Streptococcus pneumoniae SMRU1326	1313
1313.3294	Streptococcus pneumoniae SMRU1327	1313
1313.5093	Streptococcus pneumoniae SMRU1328	1313
1313.2712	Streptococcus pneumoniae SMRU1329	1313
1313.5176	Streptococcus pneumoniae SMRU133	1313
